Type	Size	Time
P	6377	129382997
P	146	63
P	862	51
P	205	44
C	9368	129359160
P	6078	129211654
P	6363	49
C	6877	129206463
C	9095	73
P	9937	129204616
C	8569	129181243
P	3569	129155711
P	2149	51
P	1178	51
C	7798	129177891
P	1568	129161105
P	5213	129109908
C	3741	129098897
P	8252	224200263
C	2428	129178376
C	1480	87
C	1415	50
P	6832	129189858
C	8190	129172585
C	6709	65
P	2818	129133594
P	6382	129073098
P	8711	129156508
C	3585	129123461
C	2064	73
C	8796	45
P	3214	129150571
P	3325	56
P	1	41
C	7298	129145792
P	5761	129133382
P	5043	45
P	5418	221347183
C	9036	129152646
C	3569	72
P	4684	129141700
P	6414	59
C	3431	129153832
C	1267	62
C	6	42
C	9423	44
P	8686	129164354
P	4306	57
C	4295	129172817
C	7651	57
C	3755	43
P	7847	129163602
P	288	63
P	2555	43
P	961	42
C	8559	126247298
P	6471	126180183
P	2184	56
C	6947	126151034
C	3043	45
P	7924	125940008
P	7476	43
C	645	125843077
C	8276	125862092
C	2794	60
C	948	43
C	547	42
C	4570	220911520
P	9679	121240443
P	178	62
P	6395	40
C	9562	119756752
C	4973	119514151
P	2963	111993021
P	3114	47
P	6838	41
P	5013	112015746
C	5986	111919683
C	6695	51
C	1338	43
P	3569	111881039
P	7990	49
C	3059	111817890
C	5784	48
C	5983	43
P	9686	111813961
P	6159	62
C	8179	111793979
C	1736	50
C	5411	111720962
C	733	50
C	2065	111704968
P	7029	111739589
P	1227	84
P	9355	111760873
C	3632	111759826
C	1330	59
C	8803	41
P	5731	111748518
C	9690	111714216
P	8303	111714396
P	9362	51
P	1126	44
C	8906	111655584
C	9356	69
P	659	110455937
P	556	73
P	9360	272849956
P	7507	104800059
C	9736	102957533
C	5301	62
P	5866	102674746
P	9630	102655892
C	7616	102700725
C	5746	191
C	4319	21540
P	1545	106
P	5738	50
P	321	41
P	4969	65
P	106	42
C	7652	100588311
P	9997	100598783
C	520	195
C	9723	217431907
P	1151	42443
P	982	163
P	8246	104
P	1517	51
C	2143	125
P	3341	100560487
P	4030	143
P	785	57
P	2251	58
P	6416	56
C	6395	108
C	3538	129
C	4280	86
P	9600	171
C	2080	41
C	2134	87
C	5165	110
C	6985	100284282
C	4470	107
C	8017	96
P	6412	99788144
C	4602	56
C	2802	120
P	3007	128
C	7986	114
P	7966	62
P	3290	42
P	2875	42
P	285	41
P	8782	217538346
C	3783	113
C	1332	102
C	4152	64
C	341	43
C	1981	43
P	6817	159
P	5727	99815720
C	5066	126
P	4517	115
P	678	48
P	3143	40
C	6442	99863619
C	9446	93
C	4080	99912130
P	5987	143
P	3262	72
C	2918	133
P	6715	99885589
C	2581	117
C	8116	99804948
C	4786	117
P	8754	136
P	648	47
P	1002	41
P	1910	99763658
P	2723	116
P	1890	133
P	9675	97910963
P	7193	97
C	9734	97913445
C	3102	105
C	8964	96571561
P	3060	42
C	8823	96595426
C	2487	179
P	764	169
P	4981	82
P	3918	46
P	3202	93
P	1986	64
C	7023	288
C	5143	74
C	4753	75
P	6438	96929283
P	9844	172
C	605	273
C	4169	47
C	6951	44
C	3727	43
P	2692	171
P	5176	49
P	4457	43
P	5575	41
C	6547	99
C	6518	45
P	2181	109
P	3448	48
C	1292	101
C	7712	43
P	3260	68
P	8687	69
C	4771	211
C	8275	91
P	9705	126
P	8498	68
C	6661	136
C	4428	97839660
C	7463	219041458
P	1162	152
P	112	58
P	4894	43
P	5742	48
P	2134	43
C	151	63
C	9750	55
C	3143	42
P	389	92
P	8823	97752888
C	4654	97740591
C	6960	97736498
P	6267	105
P	8794	346248088
P	4314	94
P	1120	23405
C	5369	86
C	345	66
C	4092	54
C	4375	64
C	3165	49
P	5312	215
P	7057	83
P	1670	55
C	5800	131
C	9784	47
P	8874	125
P	3263	93
P	2231	45
P	1794	111
C	7222	147
C	4318	101
P	4973	42
P	1360	193
P	35	92
C	8843	73
P	5507	40
P	7889	135
P	673	41
C	2987	151
C	9555	56
C	6430	110
C	6571	47
P	2878	173
P	7581	42
P	5801	43
C	4048	138
C	9081	98
C	1001	42
C	1879	42
P	4796	69
P	8823	46
C	1838	66
C	116	46
C	5161	41
C	2456	42
C	1417	42
P	1959	72
P	5562	62
P	4045	40
P	3245	44
C	8733	142
C	5809	106
P	3	110
P	5634	103
P	7639	41
C	5006	147
C	4682	64
C	1785	61
P	8339	94553248
P	2415	141
P	3798	68
P	6125	94806156
P	1796	99
C	5934	135
C	6252	166
P	9906	347435551
P	1834	103
P	701	103
P	126	110
C	477	29562
C	1749	128
C	1610	116
C	9544	136
P	5482	193
C	3280	123
C	7730	75
P	159	174
P	8947	51
C	2479	125
C	2354	89
C	5345	76
C	1935	50
P	9733	94682736
P	7916	100
P	2881	96
P	2078	54
P	3634	55
C	9270	109
C	3369	56
C	3759	68
P	2462	116
P	2540	58
P	3396	107
P	1896	94785237
P	7344	107
C	6481	94723416
C	2388	159
C	5758	41
C	7903	94736213
P	9037	110
P	5243	48
C	425	113
C	3458	55
C	9864	94741989
P	466	242
P	1121	88
P	4301	44
C	5385	211
C	8457	124
P	6185	94602732
P	1043	83
P	4916	47
P	5963	42
P	1037	187
P	280	55
P	4709	45
P	8262	46
P	730	42
C	2834	107
C	261	49
C	4594	43
C	4962	43
C	3532	43
P	7646	220
P	7240	69
C	103	135
C	4164	54
C	7843	60
P	2495	102
P	8738	41
P	927	41
P	163	43
C	7845	215
C	2191	116
C	3081	48
C	2606	82
C	8642	94675581
C	2142	71
P	8020	22362
P	6598	71
C	2010	984
C	7482	100
C	132	45
C	4557	56
P	6956	161
P	7092	75
P	1567	44
C	2920	130
C	8395	54
C	6613	53
P	3167	185
P	9059	65
C	3272	213
C	579	76
C	4973	51
C	221	48
C	603	47
P	2991	94866103
P	2239	582
P	9057	127
P	875	102477753
C	153	189
C	6104	230
C	6818	281
C	5024	126
P	7791	177
P	1712	144
P	3970	60
P	6655	57
C	4244	102452500
C	3844	133
C	5966	102549694
P	8318	152
P	1470	78
P	2552	122
C	3574	223557009
C	4175	183
C	4620	42
C	1535	42
P	7450	315
C	8085	106790022
P	6702	106724033
P	9977	120
C	6492	183
P	6044	227915707
C	8404	249
C	3370	55
P	2840	109539349
P	2588	153
P	6343	47
C	4578	109550914
P	269	49
P	6149	145
C	3166	108118380
C	1296	108115971
C	4026	226991323
C	6237	100
C	4623	147
C	1712	123
C	3114	48
C	54	41
C	2387	42
P	3315	217
P	5569	58
P	6740	49
C	2950	142
C	5960	60
C	3376	44
C	1884	43
C	727	45
P	2493	165
P	2691	68
P	7816	50
C	3516	224
C	646	51
C	9977	44
C	2010	43
C	5374	110
P	7407	194
P	4806	98
P	3357	56
P	1665	41
C	9892	99
P	2563	206
P	6712	72
P	2429	48
P	1657	48
P	9693	108085846
C	4641	109143608
C	9935	178
P	1635	81
P	4844	72
P	8286	40
C	4833	107
C	6178	49
P	2739	241
P	3121	64
P	225	47
P	6431	47
C	4446	116
C	5913	48
C	5398	45
P	2957	140
P	9204	68
P	2212	44
P	522	50
C	2931	164
P	7741	135
C	9867	109217977
C	6175	143
C	2303	42
P	6990	219
C	8788	109253716
C	3580	109245840
P	8153	114
P	5373	137
C	4071	102
C	616	108
C	7783	165
C	4241	43275
P	5252	163
P	4825	43
P	3481	41
P	6734	109188738
P	5006	168
C	6381	130
C	8332	109226224
P	1395	109201400
P	6243	109
C	917	80
C	4683	109179183
C	8422	101
P	6479	221785256
P	5716	101
C	4500	104
C	6488	128
C	2791	43
C	5602	43
P	80	138
P	995	94
P	5473	45
P	1281	44
P	8807	52
C	417	206
C	1379	64
C	8107	48
C	464	59
C	389	57
P	8079	379378868
P	7610	109157543
P	1581	140
P	4194	221799700
C	8823	109145505
P	4997	109124584
P	1576	106
P	3939	104
P	6867	51
P	586	76
C	2270	121
P	149	58
C	7004	109095771
C	6355	127
C	9694	109130087
P	7457	113
P	128	65
C	2028	255
C	467	63
C	1245	45
C	6457	50
C	5878	104
P	8001	150
P	8018	109139125
P	9837	118
C	7219	109145629
P	5751	115
C	4688	110
C	6572	135
C	6728	68
P	6233	195
P	3614	58
P	67	48
C	9226	157
P	2941	105
P	6412	104
P	3761	146
P	4421	47
C	9383	200
C	1177	72
C	3620	40
C	1105	41
C	119	44
P	490	122
P	5587	61
P	1903	49
P	261	50
P	117	47
C	5587	183
C	4768	46
C	7340	44
C	1459	41
P	7455	154
P	9889	45
C	9869	114
C	1598	61
P	8690	105
P	3102	55
P	1121	43
P	631	42
C	8127	233
C	8295	87
P	2650	147
P	6813	57
P	1720	42
C	1414	126
C	7288	92
C	4579	51
C	198	46
P	6939	224125219
P	9047	132
P	9723	45
C	6607	295427642
C	4706	99
C	432	44
C	1712	48
P	9110	129
P	9933	48
C	5407	115580577
C	928	113
C	3130	51
C	5709	134
C	9138	45
P	2215	241
P	2674	72
P	571	50
P	9138	49
C	7257	115668850
C	2399	107
P	7788	115700578
P	5293	107
C	8561	56
P	7216	227862229
P	6456	108
P	4578	47
C	81	174
C	396	51
C	8256	48
C	3959	50
C	140	49
P	8540	494
P	1142	62
C	8971	256
P	7608	141
P	2875	58
C	5650	307
C	400	58
C	3330	48
C	1094	46
P	2745	155
P	9215	77
C	3817	167
C	2772	57
C	3216	41
C	2303	43
C	4394	41
P	2045	390
P	6000	59
P	5871	42
P	2683	45
C	1895	423
C	461	84
C	3434	49
C	7457	43
C	93	43
C	2191	202
C	1172	111
C	7522	92
P	8174	184
P	4434	99
P	5579	44
P	5948	43
C	3289	198
C	8101	48
C	4853	44
C	1766	53
P	1881	117
P	5578	66
P	2206	40
P	589	41
P	2810	42
C	7832	172
C	5839	50
C	9389	115682916
P	5927	340
P	2158	76
P	7620	55
C	2581	413
C	3612	68
C	8280	44
P	2328	199
P	8135	81
P	7202	47
C	344	192
C	2803	55
C	8046	46
C	5344	44
P	3356	168
P	9719	115
P	1148	50
P	382	107
P	219	126719183
C	3188	252
C	6896	132737620
C	3811	100
P	4363	130
P	308	211
P	4136	101
P	7388	92
P	6393	49
C	2211	108
C	3139	114
C	7663	49
C	4306	170
C	1804	103
C	5198	132727486
P	7834	145
C	1773	206
C	6156	47
C	6647	43
C	2401	41
C	302	42
P	8071	132921955
P	6811	335
P	2190	41
P	2169	40
P	7947	41
C	1830	135
C	9124	45
C	6057	42
P	9106	127
P	1129	73
P	750	42
P	338	44
P	4212	43
C	3053	134
C	1974	48
P	1024	166
P	2277	56
P	1542	42
P	5786	43
P	2910	42
C	7891	94
C	3388	46
C	8366	247591231
C	7081	161
C	1789	45
C	2588	45
P	9830	163
P	4994	59
C	7594	126
C	6291	55
C	1792	40
P	3756	722
P	6404	64
C	6303	748
C	2345	74
C	4091	48
P	477	1133
P	5791	215
P	4402	53
P	1971	54
P	9238	135544412
P	9727	207
C	7401	143374655
C	8026	155
C	795	46
P	3748	255714874
P	5838	57
C	5389	174
C	9308	197
P	6171	1143
P	1943	118
P	1742	48
P	3292	48
C	5182	481
C	8153	82
P	1491	344
P	5444	58
P	5548	47
C	9210	199
C	5745	72
P	7965	159
P	9660	78
C	7664	105
C	3276	114
C	1210	40
P	747	91
P	8872	49
C	7200	55
C	6086	52
P	1116	95
P	1184	42
P	126	40
P	690	41
P	674	41
P	4186	64
P	6810	44
C	3632	139
C	5137	107
P	9532	140
P	5421	46
C	2788	246
C	5103	120
C	5778	48
P	912	132
P	6802	48
P	4751	41
C	2140	279
C	3308	61
C	4904	54
C	6342	54
C	3999	147001734
P	6374	154
C	1429	198
C	5875	84
C	5878	53
P	4490	101
P	7358	45
P	2254	42
P	7945	147119361
P	7065	143
C	8299	208
C	6804	64
C	855	52
C	6841	147212565
C	2059	147
P	9551	147247096
P	6215	91
C	6917	147
C	2723	51
C	7674	46
P	2619	117
P	4445	56
P	4928	57
P	2914	43
C	1146	54
C	572	64
C	5767	48
C	5344	47
P	3834	103
P	7754	46
C	8486	170
P	5002	147186215
P	9407	79
C	7471	147323934
C	5627	147326349
P	8909	147305677
P	4014	112
P	1650	20384
C	9614	147299528
P	5660	152
C	5740	106
P	5846	108
P	6278	46
P	5362	41
C	8724	181
C	5340	49
C	2166	40
C	6769	147310056
P	8058	147322523
P	2330	104
C	7068	4121
C	2288	128
C	3251	47
P	5733	213
C	4243	146
C	773	70
C	7565	50
P	7330	259990750
P	3528	128
P	2557	170
P	983	54
C	1733	104
C	3055	94
C	9658	43
P	9880	260032153
P	5417	146
P	9137	59
P	1541	43
C	2235	147369729
C	196	168
C	3100	58
C	5465	44
C	7600	66
P	479	154
P	6103	48
P	7823	48
C	3352	206
C	8790	76
P	1373	144
P	4717	50
P	4014	53
C	4387	91
C	2190	57
C	690	41
C	3909	40
C	1364	43
P	9916	134
P	5871	74
C	7482	104
C	5590	90
P	4056	76
P	3257	68
C	2600	168
C	6226	59
C	4703	45
P	302	114
P	4199	57
P	3185	42
P	8615	42
C	8238	217
C	6449	91
C	4149	114
P	1867	188
P	2498	96
P	6119	40
P	3192	41
P	2767	43
C	6008	163
C	9222	68
P	4873	147548660
P	8709	156
P	425	176
P	2495	66
P	4799	50
C	7638	93
C	6298	53
P	3158	147750427
P	419	73
P	3838	172
P	5692	68
C	591	155
C	3730	180
P	2473	138
P	7266	112
C	6666	42
C	1828	119
C	3533	64
C	6365	147822426
C	872	91
P	1914	54
P	7992	113
P	6318	107
C	2488	143
C	7243	96
P	5419	154
P	4864	57
C	7931	137
C	4018	65
C	1295	65
P	956	225
P	5032	53
P	3401	42
P	3213	41
C	3292	150
C	1129	54
C	8171	56
P	3020	102
P	4026	42
P	4802	43
C	6495	229
C	5492	68
C	810	48
C	350	43
C	3594	47
P	2855	134
C	3738	240
C	2185	95
C	3675	43
P	8638	147957069
P	5644	144
P	9509	134
P	551	123
C	719	121
C	9306	57
P	727	85
P	8049	80
C	1496	164
C	2129	49
C	2824	43
C	4024	40
C	4992	44
P	4368	106
P	8404	78
C	1277	215
C	6140	79
C	5060	148111462
P	3153	93
P	2660	44
P	4703	41
C	8371	148035977
C	4131	111
P	2219	180
P	1769	75
P	4143	47
P	1341	52
P	7396	47
C	3011	158
C	9306	66
C	1729	49
P	1701	109
P	6728	63
P	7632	43
C	7544	180
C	4966	71
C	5427	52
P	4613	59
P	7705	49
C	2877	56
C	5302	43
P	6867	68
P	4825	45
C	2044	127
C	5104	45
C	4827	42
C	683	40
C	2587	46
P	2937	131
P	5539	47
P	9255	49
C	7576	282
C	4634	71
C	5510	62
P	2462	152
P	8434	45
C	6582	141
C	7370	79
P	6501	118
P	5626	148317720
C	3587	148352315
C	4081	132
P	9137	148344994
C	7193	148346712
C	2708	148345059
C	1996	145
C	679	153
P	8123	148332040
P	9616	76102
P	4876	97
C	9539	148340447
P	5707	114
C	6498	163
P	6455	149
C	7997	111
C	5572	148386028
C	5495	104
P	4898	148
P	7988	61
P	2401	148363012
C	130	186
C	7631	56
P	8287	169
P	6853	44
P	2163	43
C	3218	154
C	6953	148490586
C	70	168
C	5105	68
C	1235	82
C	1064	43
C	3147	42
C	4649	123
C	2956	52
P	8445	148623838
P	2403	191
C	7861	177
P	2922	138
P	1533	60
P	4937	173
C	5086	155
C	8866	83
P	7305	148618399
P	8301	113
P	9797	184
P	1769	98
C	7957	135
C	8003	50
P	9300	98
C	4576	148746791
C	2453	243
C	2666	190
C	3386	95
P	4927	148826686
C	5541	148774216
P	7412	257539373
C	3661	148717211
C	1050	148767108
P	2393	148746549
P	5175	148744155
C	4410	148725593
C	885	97
P	8491	148708126
P	5807	31658
C	3405	148662386
C	1739	96
C	8412	148647836
P	9500	148116478
P	660	98
C	7452	148090818
C	3743	148105419
C	3527	148110055
P	9694	148112275
C	8998	148021572
P	7155	149
P	9986	148017014
C	4525	107
P	4043	98
C	3554	148016945
C	7353	101
C	2400	42
P	3615	147994541
P	4227	127
C	7150	147964473
P	2279	87
C	8981	124
P	2291	147929301
P	9553	114
C	3615	147889630
C	2468	176
P	6757	147858904
P	3435	147973731
P	3469	48
C	8339	146
C	9901	110
P	7420	109
C	8061	147857081
C	570	172
P	2906	115
P	1820	159
P	9850	53
C	8341	147830499
P	4354	147826372
C	9125	125
P	4430	257191843
P	675	105
C	6909	147787322
C	4777	128
C	5443	257186093
P	925	105
P	9725	102
P	7122	147854731
P	9234	257245012
P	1007	109
C	9160	147763394
C	8375	98
P	2633	147724269
P	8564	104
P	3291	42
P	1229	147568492
C	8853	147543993
P	8968	147534630
C	9750	147451167
C	6509	129
P	3125	147441698
P	7796	137
P	8917	147398796
P	1110	215
C	6047	147265632
C	3302	79
P	7744	147312961
C	4533	147222818
C	5171	132
C	7905	147159116
P	9698	147105522
P	1122	112
P	7549	43
P	4258	47
C	6438	147032895
C	8725	146985443
C	8168	155
P	5415	146937167
P	8343	146447353
P	2758	79
C	708	146428392
C	1871	105
C	5727	66
C	1929	146005685
P	3478	145961883
C	7334	145895032
C	578	145791663
P	6638	145751401
C	1618	102
P	2843	104
P	2556	49
C	4343	145708056
C	9667	98
P	6672	145667195
C	7939	145634474
P	5002	145563468
P	8670	145743777
C	2259	160
C	5826	141
P	8010	257321585
P	4770	145637825
P	5030	107
C	4153	145665537
C	8106	97
P	1328	72
C	8672	145584843
P	7639	145557293
P	6475	100
C	6562	102
C	3203	106
C	4721	43
C	4288	42
P	7977	257358776
P	863	104
P	3554	51
P	1493	45
P	7099	257275671
C	5641	145499923
C	9119	145495525
P	5328	145426967
C	5944	145410001
P	4100	106
C	9443	105
P	4049	145373388
P	7137	124
C	4944	145360986
P	6650	145351390
P	6023	62
C	6088	145349726
C	9770	145386077
C	9619	109
P	9398	145364974
P	2011	132
P	7382	145301850
P	5374	257024481
C	4419	145281227
C	5292	256988481
C	2547	145261910
C	679	131
P	3646	145246027
P	723	187
P	5191	100
P	5517	145108746
P	1157	91
P	4821	44
C	1880	78065
C	1477	145102300
C	5700	145096018
C	8328	256937060
C	3101	113
C	4257	122
C	1320	148
P	6427	145059277
P	2196	121
P	6697	48
P	6349	140945120
P	4275	57
P	2371	93
C	3340	128
C	6826	140860435
C	5016	141
C	9100	140733895
C	3095	133
P	2533	140718963
P	5068	127
P	7867	257079938
P	1356	41
C	9606	140614051
C	4011	257105241
P	6169	140596684
P	2601	102
P	8933	257069749
P	104	128
C	3249	140575441
C	7890	117
C	7505	140511310
P	9824	256664034
P	4336	93
P	4619	140395688
C	8497	140392279
C	2646	42728
C	6876	140391223
C	7577	109
C	477	40
P	7949	140345795
P	8260	129
C	7747	256626722
P	7573	140328474
C	3111	140299979
P	2270	140163165
P	4456	98
P	7115	55
C	7622	140089928
C	9286	140024940
P	9433	139978795
P	6087	139948243
C	9776	256235177
C	8131	137654348
P	7711	137623712
P	8977	79
C	468	137614394
C	1099	112
C	2286	55
C	8974	63
P	1297	137729429
P	8746	326669178
P	84	146
P	2612	137720119
P	2241	98
C	2969	137710173
C	5065	256552174
C	8735	77
P	4710	133783746
P	2234	98
P	3744	44
C	921	133738548
C	9694	102
P	5920	133698242
P	2710	256388059
P	8407	134
P	3272	43
C	3666	133738698
C	7488	133663584
P	2355	133637141
P	3279	128
P	156	65
C	7156	133547219
C	2542	20503
P	203	100
C	3735	110
P	4391	133514051
C	7972	110
P	6147	133505530
P	8722	102
C	4318	133461638
C	3614	107
P	2905	133438038
C	8067	49
P	4966	133385375
P	4293	114
P	1495	43
C	3587	133357798
P	8103	133314818
C	9639	131206607
C	2919	111
P	7881	131099268
P	613	129
C	8414	131010568
P	2705	49
P	6181	58
P	3567	92
C	9887	256616425
P	8222	131023975
C	7508	133
P	9880	98
C	9228	130942755
C	8695	86
P	9563	130939815
P	13	104
P	6708	256480122
P	7574	110
P	2512	48
C	7701	130817885
C	3748	95
C	8349	61
C	6236	115
P	5359	130774446
P	3348	105
P	8706	130718692
C	1382	130677972
C	5063	130590877
P	6360	130518236
C	7369	130507411
C	9962	31604
P	4313	130494343
P	2947	106
P	7329	130466801
C	9656	130451058
C	221	101
C	2754	43
P	2783	130423832
P	3249	136
C	6324	130417606
P	3774	130340729
P	4273	71483
P	1071	115
C	3372	130301424
P	4720	130335600
C	9786	250434239
C	4775	115
C	2603	45
P	5823	130274097
P	4575	96
P	4953	130245166
P	1410	130176023
P	6450	106
C	946	130159597
C	4953	104
P	1594	28543
C	7891	130161639
P	9063	121
C	9536	247662328
C	3948	327123887
C	245	129
C	2242	130
P	3978	130201446
P	5956	58
P	2948	50
P	4292	247662756
C	1305	130100699
C	4605	153
C	681	111
P	8344	130054005
C	8980	130019904
C	8900	69
P	4758	130115811
P	4106	102
P	5061	67
P	3859	40
P	1524	96
C	9285	129950115
C	4750	129952376
C	4997	130
C	7235	129932050
P	8800	321731709
P	4794	129892437
P	8084	80
C	2138	129924681
C	3718	84
C	3644	45
P	9867	129916332
P	3453	64
C	6272	129933784
C	7135	82
P	4218	129923291
P	8057	66
C	1974	129935868
C	2558	45
C	1991	43
C	5553	103
P	6916	247565150
P	5890	127369577
C	7793	127312836
C	3009	163
C	7886	127312417
C	8587	97
C	1093	105
P	7841	123488247
P	8499	386713655
C	6874	123430850
C	6138	123432554
P	7454	320056141
C	4202	43
P	6264	162
P	2905	88
P	2567	42
P	7405	40
C	7710	123404832
C	3173	111
C	1187	103
P	6761	123334987
C	4090	45
P	8223	123334552
C	989	119
C	8173	123332807
P	8462	123288773
P	359	91
C	8195	123255460
C	2727	168
P	2174	44871
P	1903	114
P	8993	123230445
P	638	89
C	6604	123319507
C	1909	103
P	8346	123281156
C	5432	123176780
P	7469	123158124
C	9526	123092358
C	1778	54
C	7700	123067259
P	8637	123044946
P	5748	160
C	5047	122984548
C	2335	114
C	3624	43
C	1298	315962167
P	9846	442927070
P	5245	123002543
C	3991	123055793
C	7272	122987408
C	9745	103
P	9152	376344556
C	3928	181
P	6625	310278454
P	2448	104
P	4157	122933252
C	5044	244
P	8264	98
P	780	123092843
C	6126	247954985
C	5711	123020305
P	6979	122985813
P	4832	122975667
C	2354	152
C	2751	150
C	3161	43
C	7530	122970511
C	79	133
C	2	51
P	2880	122933420
P	4755	112
P	6641	51
P	1991	52
C	5611	51114
C	1635	122997727
C	7313	122997061
P	9994	122967109
C	5004	117
C	7169	122934750
C	6107	112
C	1084	50
P	9565	122909001
P	2995	122869191
P	6989	26733
P	3449	181
P	1332	116
C	1793	122827937
C	8183	175
C	2133	93
C	7795	122848423
C	6274	122795611
P	3074	122761264
P	8658	129
P	6533	50
P	7093	106
C	3708	122725586
C	4564	114
C	9814	310147934
C	480	54
C	458	122709460
P	7521	122651164
P	9100	310126416
C	5350	122616044
P	2687	122603014
C	9419	141
C	441	96
P	7552	122524824
P	702	145
C	3951	244380491
P	7790	102
C	1461	104
C	9169	122410781
P	1473	122335267
P	8681	122310712
P	3879	130
C	7353	122290793
C	7094	149
P	8907	310197682
C	7534	102
P	4630	96
P	3273	122213263
C	7663	122293930
P	4478	63
P	2487	95
P	7671	122243505
C	2668	142
C	4461	118
C	6390	122128869
C	2934	116
P	9795	122117186
C	8571	122119803
C	9981	122073448
P	3188	122044178
C	3834	96
P	3222	122036025
C	3197	112
C	7526	114
P	6384	240893562
P	5640	172
P	3072	104
P	7654	82
C	8203	121936277
C	7333	121870328
P	7992	121876081
C	2907	121859658
P	900	122
P	9832	121856214
P	3039	121907018
P	2781	121940213
P	6488	109
C	9602	121854149
C	2079	112
P	5556	121826380
C	3302	94
C	6720	109
C	3001	117
C	5388	121764515
P	3394	108
P	9445	240690463
C	1037	136
C	3443	121721995
C	6228	162
P	6466	121664448
P	4253	240694171
C	9132	121492376
P	1929	121735640
P	6934	160
P	9031	56
C	6369	121439799
C	2033	111
P	1548	49
C	9467	117555426
C	4134	123
C	47	45
P	661	117687573
P	711	117366407
P	7170	104
P	7382	114647904
C	2839	114593654
C	5890	240491321
C	2078	117
C	478	61
C	188	78
P	3395	114494592
C	6097	114435781
P	7018	114418973
P	193	108
C	5508	114407955
P	6883	53
C	2650	136
C	2323	154
C	263	42
C	1481	41
P	4518	114389704
C	3770	114366670
P	6140	117
P	872	109
C	6009	240560681
C	7660	134
C	8577	114322095
P	5674	240494008
P	8136	114354285
C	6120	114023683
C	7273	92
P	7216	113998607
P	9925	216
C	2418	114172662
C	5593	100
P	7880	240413618
P	6936	114214746
P	3869	132
P	5352	113916728
C	9387	113843297
C	9922	114227622
P	9310	240491537
P	6815	113791249
P	1213	114253733
P	6159	240322690
P	3776	144
C	5436	240314187
C	6839	113986220
C	1445	116
C	4600	115
C	941	113746794
C	3395	182
C	4264	113732076
C	2195	127
P	8795	113728721
P	5963	113751319
P	6134	131
C	3012	113717862
C	7625	109
C	6663	52
P	6353	309131691
P	113	127
P	3825	113692856
P	381	177
P	9330	73
P	687	113713726
C	9775	113574975
P	4252	113547652
P	2673	105
P	8009	113590396
P	2709	173
C	6280	240035090
C	9852	113628290
C	3030	127
P	9655	113624306
P	206	153
P	7094	240001033
P	7394	61
C	3733	662676
C	9387	113650737
C	1827	128
C	9433	113433916
C	1487	108
C	1736	103
C	8782	111
P	4773	113485134
C	6664	113504646
C	492	54
P	6903	113370541
P	5355	114
C	9727	113370893
C	5553	109
P	8878	113349803
P	3723	113247313
P	4224	240079616
P	8622	137
C	5981	113240405
C	421	134
C	6160	113193098
C	6821	240075072
P	9680	308465087
C	9585	240015758
C	9846	220
P	5277	239986638
P	586	211
P	5189	110829452
P	2165	134
P	2254	559529
P	9603	110892023
P	2463	240080134
C	420	110817082
C	5183	240039846
C	295	98
P	3264	113182069
C	6736	110819812
C	3227	111322852
C	6503	239063071
C	9856	110844942
P	8527	110826669
P	9725	119
C	3444	110832965
P	9832	106961942
P	3645	147
P	2269	110839188
P	3160	131
C	9929	110940475
C	9827	148
P	9778	185
C	1091	106126381
C	6617	105
C	1316	85
P	9466	106954847
C	4807	106919644
P	7597	105944669
C	2569	105943420
P	4992	105916131
C	6210	63
C	5810	57
P	6766	237354878
C	4778	107131983
C	7026	235294168
P	180	96
P	3762	95
C	2967	212
P	1731	106154731
C	8719	119
C	6691	106887504
P	6008	105950363
P	546	149
P	6707	55
P	2307	99
P	506	58
P	8127	105759379
C	7456	105711655
P	8471	105690775
C	5854	105696874
C	4642	166
C	1266	83
C	2273	115
C	146	69
C	927	89
C	4944	201
C	4846	105506009
C	244	184
P	6534	231219900
P	6036	104629595
C	6423	104183559
C	6220	104244406
P	4205	104164185
P	5751	125
C	7928	231328876
C	4940	104147694
C	6031	105467837
C	2937	227543500
C	3062	120
P	9609	105485988
P	5842	104
P	3891	105569666
P	2616	141
P	9647	104134194
C	6788	104013451
C	4731	204
C	2175	103822486
C	8495	105599079
C	2307	151
P	7785	103740024
P	5646	126
P	9444	105659100
P	511	111
P	4970	85
C	803	49
C	2288	76
C	1503	103737090
C	1355	56
C	4097	103700170
C	2024	103778600
C	3011	103
C	3800	103657704
C	6791	103696758
P	9358	103833142
P	8837	174
C	4409	103851456
C	6745	223969995
P	3785	103892391
C	589	103662148
C	7509	103929694
P	6115	103668531
P	5734	115
P	8263	103970534
C	5555	103598591
C	1730	123
C	6966	1032
C	1433	179
C	1634	159
P	7820	103580957
P	1682	181
C	2188	104225535
C	5853	95
P	6341	104263841
P	6640	88
C	5850	103636126
C	1308	61
C	3496	228194998
C	1760	126
C	3415	106
P	4153	220778789
C	7196	104503404
C	1665	261
P	7878	104535606
C	4314	103500777
P	4089	103498903
P	9307	73
P	5537	104623183
C	5450	103521622
C	5032	65
P	6878	105308992
P	5147	635
P	1140	107
C	5292	42
C	3243	103496842
C	2636	272
C	5138	103521835
P	8355	103486733
C	3154	103488634
C	5595	220839187
P	6125	103493674
P	1286	191
P	6958	265
C	5435	48
C	7995	316
P	3412	103601956
P	7514	352
P	5208	173
C	7625	145
P	5014	103698512
C	4743	103582481
P	9226	103527776
P	938	99
P	7217	103577190
P	5243	47
